ID,标签,问题,答案
496,0,我是山东省理科考生，分数641，位次3172，希望报考贵校数学专业，请问是否有希望被录取？,录取希望很大看看2018年http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
497,0,贵校合格证已经拿到，想咨询一下，文化课是校考控制线336，还是河南省统考a类线343,校考
498,0,641分，2261相对位次，报电气类专业，和数学类（创新班），录取的可能性怎么样？,外省专业计划相对较少，有一定波动。但我校无专业级差，专业平行，可结合喜好冲稳保填报
499,0,您好，请问贵校今年的招生专业：070传播学“2+2”联合班，2+2是什么意思？和071新闻传播学类有何区别？谢谢,2+2联合班基本模式为“2+2”联合培养，学习期满若符合两校学位授予的要求，可获我校及国际合作高校学士学位。学生第一、二年在我校学习，培养计划参照合作高校对应专业前二年的课程模块，与主要合作高校共同制定。在达到国外合作高校有关绩点、学分、托福或雅思等语言要求的前提下，通过国外合作高校...[详细]
500,0,请问贵校今年在湖北有预科生计划吗？如果有，分数预估多少？招多少人？谢谢！,在湖北没有预科计划。华南理工大学2019年少数民族预科班招生计划表http://admission.scut.edu.cn/2019/0611/c17543a323828/page.htm
501,0,请问贵校今年在湖北有预科生计划吗？如果有，分数预估多少？招多少人？谢谢！,无预科
502,0,我想问一下，贵校预科进去以后，支持转专业吗？谢谢。,可以
503,0,您好请问贵校往年在青海所招收的预科生的成绩是多少理科并且请问今年在青海招收的预科生人数还有贵校的预科生是进大学时就已经分好专业嘛这个专业分配是否与成绩相挂钩与非预科生等混在一起分配嘛,华南理工大学2019年少数民族预科班招生计划表http://admission.scut.edu.cn/2019/0611/c17543a323828/page.htm历年录取统计http://admission.scut.edu.cn/17520/list.htm
504,0,河北理科考生645分，能被贵校录取吗？提档退档吗？,平行志愿省份普通类考生出档后，服从调剂且符合专业录取要求者不退档。
505,0,我是内蒙古理科考生，今年578分，省排名6004，想报考计算机专业，有国家专项计划，请问有希望吗？,参照2018年看看http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
506,0,我是新疆理科考生，请问贵校在专业调剂时，是只在新疆有招生的专业范围之内进行调剂，还是在贵校所有理科专业范围之内进行调剂？如要求合格且服从调剂贵校承诺提档不退吗？,有招生的专业范围之内。平行志愿省份普通类考生出档后，服从调剂且符合专业录取要求者不退档。
507,0,老师您好:我是广东省汕尾市陆河县考生。请问在有高校专项的前提下，大概在省内排名多少才可以被贵校录取?,计划单列的，不好预测，看有资格的考生报考情况
508,0,您好！我是贵州的考生，如果填报贵校国家专项计划志愿，分数是否会较低？专业录取分是不变的吗？,根据当年报考情况按照招生计划进行录取
509,0,计算机科学与技术专业的全英创新班：1.研究生必须在华工读吗？2.进入该班是否对英语成绩有特别要求？3.该专业是设置在大学城吗？4.英语水平一般的学生在该班上课能跟上吗？5.大二时要选择具体进修方向吗？,具体可咨询计算机科学与工程学院：计算机科学与工程学院020-39380203http://www.scut.edu.cn/cs/
510,0,想问问，华工录取的时候是分数优先吗？,分数优先，无极差，裸分排专业
511,0,请问考试时间是在“17号五点到21号的五点”当中任何一个时间进入系统考试都可以吗？？？,是的，不过临近考试结束请注意预留足够时间进行考试。
512,0,网上初试（美声演唱）是否有服装化妆相关要求，请老师您普及下,可以不特别准备服装化妆，考试需要进行实人认证和真人比对，请勿造成不良影响
513,0,请问贵校音乐表演具体考试方式什么时候出,华南理工大学关于调整2020年艺术学院本科招生专业考试方案的通知http://admission.scut.edu.cn/2020/0331/c17699a370225/page.htm
514,0,请问贵校在浙江省采用统考还是校考？今年投放浙江几个名额？2019录取分数线多少？今年可以拿来做参考吗,我校自2019年起不再组织设计学专业(艺术类)（含环境设计、产品设计、服装与服饰设计三个专业）本科招生专业校考，直接使用招生省份统考成绩作为考生的专业考试成绩。华南理工大学2020年设计学专业（艺术类）招生简章http://admission.scut.edu.cn/2020/0331/c17699a370215/page.htm。各省最终...[详细]
515,0,想报考贵校建筑学专业。招生计划中注明需加试素描。不知素描应达到何要求。初三学过一阵素描。高考完正在学习中。,可咨询建筑学院学院网址：http://www.scut.edu.cn/architecture  咨询电话：020-87112365，020-87111335
516,0,老师，国家专项计划专业服从调剂后，会在什么范围内调剂？谢谢。,分省计划内
517,0,孩子们特别想去广州这个城市，河南考生，男孩，分数630，排名6000，希望报咱们学校的什么专业比较合适录取？入校后专业能否调换，比例时间如何？,查看我校历年录取分数，自行评估风险
518,0,如果被贵校录取，服从调剂，是否会退档？,http://admission.scut.edu.cn/summary/Bachelor_recruit/1cfi3i3uacr6b.xhtml
519,0,我是广东的考生，理科高考成绩560，排位24992，请问报考贵校的可能性有多大,去年录取理科在1万名附近
520,0,如果被贵校录取，服从调剂，山西文科601，排名755，可能被什么专业录取，调剂范围是什么，入校后可能转专业吗，,分省计划http://admission.scut.edu.cn/summary/Bachelor_recruit/1cfi3i3uacr6b.xhtml
521,0,607分排位1926可以有哪些专业供选择,自行查看招生目录
522,0,请问一下贵校今年投档线大概多少呢<四川考生>,报考之后才有投档线
523,0,黑龙江考生，想考贵校，名次在什么范围能报考贵校？,http://202.38.194.145/Bachelor/Admission/1anrqku98ql57.shtml
524,0,请问文科可以报贵校吗？贵校文科有什么重点专业，预估湖南分数线多少？多谢！,http://202.38.194.145/Bachelor/Admission/1anrqku98ql57.shtml
525,0,老师您好，这个专业出来是干什么工作？是当老师吗？,http://202.38.194.145/Bachelor/B_Professional/1a00u7ifs6dhu.xhtml
