ID,标签,问题,答案 
676,0,老师您好，我是云南2018年理科考生，分数644分（今民族加分10分）能否报中山大学？有民族班吗？是否可以冲一冲？谢谢！！,您好，关于具体的分数问题您可以咨询一下我们在云南招生宣传的老师。招宣老师的电话： 廖老师 15626031053
677,0,老师你好!安徽理科648分排名2434报考贵校有希望吗？,您好，关于具体的分数问题您可以咨询一下我们在安徽招生宣传的老师。招宣老师的电话：岳老师 13676246699
678,0,请询问一下今年排名河南省800名左右可以填报贵校吗？机会大不大？,您好，关于具体的分数问题您可以咨询一下我们在河南招生宣传的老师。招宣老师的电话： 李老师 13802987049
679,0,重庆文科考生，608分283名，想报考中山大学的工商管理专业或者日语专业，请问希望分别怎样？,您好，关于具体的分数问题您可以咨询一下我们在重庆招生宣传的老师。招宣老师的电话：乔老师 13726769863工商管理类国际金融学院文科628625627日语    外国语学院文科615614615这是2017年录取分数分数依次为最高分最低分平均分
680,0,浙江考生648位次7422有希望被贵校录取吗？,您好，关于具体的分数问题您可以咨询一下我们在浙江招生宣传的老师。招宣老师的电话： 吴老师18033007785 
681,0,贵校在福建理科招生的省排名大概多少,您好，关于具体的分数问题您可以咨询一下我们在福建招生宣传的老师。招宣老师的电话： 张老师 15918798508  
682,0,您好，我是山西理科考生，614分，全省排名3000名左右，高一本线98分。能被贵校录取吗？,您好，关于具体的分数问题您可以咨询一下我们在山西招生宣传的老师。招宣老师的电话：万老师13710903546  
683,0,河南2018文科考生，632，省排1174，超一本线85分，报考贵校有希望被录取吗？,您好，关于具体的分数问题您可以咨询一下我们在河南招生宣传的老师。招宣老师的电话： 李老师 13802987049
684,0,江苏考生，理科，381，排名4852-5336可以报贵校吗？,您好，关于具体的分数问题您可以咨询一下我们在江苏招生宣传的老师。招宣老师的电话： 牟老师 13682237279
685,0,老师您好，我是一名河北考生，请问：如果我通过国家专项计划进入贵校，在转系上有无限制？,您好，没有限制
686,0,贵校在2018年对黑龙江省文史类汉语言文学专业招生时，只允许黑龙江省考生填报珠海校区的汉语言文学。听闻贵校在广州与珠海两校区的汉语言文学教学中，大一和大二的课程区别不大？（是这样吗？）另外请问，我是否可以在中珠读完大一的汉语相关课程后，在入学初或是大二初（或者是别的什么时候...[详细],您好，有关院系的具体问题请直接咨询对应的院系。课程是否有区别您可以去相关院系进行具体的咨询，另外，转专业需要看转入专业的意见，也就是说您现在可以在中大官网上找到并向广州校区的汉语言文学院系进行直接的咨询，问一下您的要求能不能被同意以及以后需要学习的课程。
687,0,我是宁夏的考生，回族，分数596，排名389，有没有把握被贵校民族班录取,您好，关于具体的分数问题您可以咨询一下我们在宁夏招生宣传的老师。招宣老师的电话：唐老师 13924061779 
688,0,如果分数服从调剂，入学后转专业的话需要目前专业课达到什么标准？那相应的目标专业是不是也要提前学习并参加考试？,您好，现在转专业的时候转出是没有限制的，但主要看得是转入专业的意见，也就是说不同的专业对您的要求是不同的，包括您的成绩以及是否需要学习目标专业等方面。具体的要求您可以去官网咨询一下具体的院系。
689,0,您好，我是2018山西文科考生，今年高考分数600分，省排名755~790，能否被贵校录取？,您好，关于具体的分数问题您可以咨询一下我们在山西招生宣传的老师。招宣老师的电话：万老师13710903546 
690,0,您好，我是2018山西文科考生，今年高考分数600分，省排名755~790，能否被贵校录取？,您好，关于具体的分数问题您可以咨询一下我们在山西招生宣传的老师。招宣老师的电话：万老师13710903546 
691,0,我是四川的一名考生，今年高考分数为665分。第一志愿：临床医学八入，第二志愿临床医学五年，第三志愿预防医学五年，第四志愿生物医学工程，第五志愿生物科学，第六志愿药学。不知成功有多大机率？麻烦老师了。,您好，关于具体的分数问题您可以咨询一下我们在四川招生宣传的老师。招宣老师的电话：陈老师13980138386  您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考
692,0,浙江考生请问色弱、色盲不能报考贵校什么专业,您好，详情请看以下链接http://admission.sysu.edu.cn/zs01/zs01b/27288.htm
693,0,云南考生分数645含加分超过一本线115报考贵校有无可能, 您好，关于具体的分数问题您可以咨询一下我们在云南招生宣传的老师。招宣老师的电话： 廖老师 15626031053您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考
694,0,在贵校官网（http://www.sysu.edu.cn/2012/cn/jgsz/yx/index.htm）上看到在广州校区、珠海校区、深圳校区，仿佛是较为独立的招生，①请问到时候填报志愿时也是要分校区填报吗？②各校区之间的专业设置有何差别？③各校区有何特色？④中山大学的培养计划好像一般是会转换校区培养的吧，那么网...[详细],您好，我们学校并不是按校区独立招生的，只是不同校区有不同的专业。填志愿的时候请按照你们省的志愿填报指南进行填写，不同校区的院系会有对应的代码请仔细查看。关于不同专业的具体差别请咨询对应的院系。不同校区的特色您可以在中大官网上查看到，也可以通过本科招生网查看。我们会有专业...[详细]
695,0,在浏览“招生章程”时，未注意到明确指出的“各招生大类无男女比例限制”因此有些担心。请问贵校招生各大类有无男女比例限制，需要在哪里查看？,您好，没有比例限制
696,0,请问考察项目是“政审、体检”方面的，还是专业知识（如：语数英理综）？学生在暑假期间是否也应当格外注意强身健体、保护视力、巩固（或预习）专业知识，以应对“入学资格复查”？,您好，具体看文件中山大学考生专业受限及入学体检指南 入学部分专业是需要一个英语分级考试的，其他专业的情况您可以去对应的院系进行资询。
697,0,您好，我是广东一考生，在贵校“招生章程”中看到，要满足“各省级招生主管部门要求会考等级”，但是请问在哪份文件中可以找到这项规定？,您好，请咨询您的省考试院。
698,0,高考综合改革的省市是指上海、江苏、浙江、内蒙古吗？因为其实广东也有一些如“631”之类的“综合改革”吧，所以我很疑惑高考综合改革的省市具体是指哪些省市？,您好，这个请您自行百度或者去您的考试院查找是否有相应的文件。
699,0,为了规避被退档的悲剧，考生应该了解自己的政审结果、体检结果，但是请问要去哪里、什么时候才能看到自己的这些结果呢？,您好，您在高考之前已经做过体检，体检和政审请咨询您的省考试院。
700,0,在浏览各大学“招生章程”时注意到，许多大学有这么一句话：“如该省有自己的排分规则则按照该排分规则排序，否则按照xxxx（例如：数学、外语、综合、语文）”。那么要在什么地方可以了解到本省（我是广东省的）是否有自己的排序规则呢？谢谢解答！,您好，具体的排分规则请资询您的省考试院。
701,0,您好。我是广西考生，理科生，高考成绩641省排名1492.能否被贵校临床医学专业录取？,您好，关于具体的分数问题您可以咨询一下我们在广西招生宣传的老师。招宣老师的电话：张老师 13533043305  您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考
702,0,在广西排名399填计算机类（广州），出档几率大不大,您好，关于具体的分数问题您可以咨询一下我们在广西招生宣传的老师。招宣老师的电话：张老师 13533043305  您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考
703,0,中山大学的临床医学（5年）有深圳校区和广州校区北校园两个，请问有什么区别,您好，有关院系的具体问题请直接咨询对应的院系。可以去中山大学官网查找各院系的联系方式。
704,0,老师，我是北京的考生，想了解一下临床医学（八年制）是拿博士学位还是硕士学位，哪儿能看到相关资料,您好，八年是博士学位。你可以去院系查看，联系院系进行咨询等。
705,0,老师好，我是四川文科考生，省排1300，取得自主招生资格，加20分后省排200，请问上线有把握吗?还有模拟调档线大约什么时间出?会公布吗？谢谢。,您好，关于具体的分数问题您可以咨询一下我们在四川招生宣传的老师。招宣老师的电话：陈老师13980138386  您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考模拟线是你们省考试院进行确定的，至于公不公开您可以到时候自行进行咨询
706,0,云南考生分数645含加分超过一本线115报考贵校有无可能,您好，关于具体的分数问题您可以咨询一下我们在云南招生宣传的老师。招宣老师的电话： 廖老师 15626031053 您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考
707,0,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,您好，详情请看以下链接 中山大学考生专业受限及入学体检指南
708,0,老师您好！我是湖南的考生，请问中山大学的财政学、会计学、汉语言文学几个专业去年的录取分数线分别是多少？,您好，详情请看 中山大学2015-2017年招生录取统计（湖南）关于具体的分数问题您可以咨询一下我们在湖南招生宣传的老师。招宣老师的电话：刘老师13226415216 您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考
709,0,你好老师，我是一名女生，如果进档，填报专业都已满，会不会调剂到本省本没有招生计划的专业或不适合女生的专业？调剂到填报的其他同类专业几率大吗？谢谢！,您好，调剂是优先调剂到同类别相似专业；文理科不互调；医学类没有填报的不调；护理学没有填报的不调；生源地省份没有投放的专业不调；如果有不愿调剂的专业可以选择填写在不服从调剂的专业栏目中，但这样可能会有一定的退档风险。
710,0,自主招生成绩什么时候出来？,您好，自主招生的资格已经在网上进行了公示，请去中山大学本科招生网进行查看。
711,0,您好，请问贵校2018年农村单招的最终面试结果何时公布？谢谢！,您好，结果已出 中山大学2018年高校专项计划（农村学生）入选资格名单公示
712,0,福建招生组老师的手机电话？,请见网页：http://admission.sysu.edu.cn/zs01a/53373.htm。欢迎报考中山大学。
713,0,请问贵校在云南招生组招生老师的电话，谢谢。,请见网页：http://admission.sysu.edu.cn/zs01a/53352.htm。欢迎报考中山大学。
714,0,第一个问题，中山大学金融学或者经济学怎么样？618分能不能进；第二个问题，对于女孩来说，如果想报考这个学校，学哪个专业比较合适，同时适合以后得职业发展；,建议参考安徽省近三年分数：http://admission.sysu.edu.cn/zs01/zs01c/anhui/2017n.htm。结合自己的兴趣来选择专业。欢迎报考中山大学。
715,0,因为贵校有专业级差，如果投档入校，但是各专业都不能进入，是否会被退档,已投档至我校的考生，在政治思想考核合格、体检合格且服从专业调剂的情况下，均不退档。欢迎报考中山大学。
716,0,我是黑龙江考生，报考医学类专业，刚才得到回复是只填报医学类专业的话不会被其他专业调剂，但是黑龙江的招生计划里面，医学类专业无法填满6个，那是不是只要我把所有的医学类专业填写完，剩下的空着，服从调剂也不会被其他专业调剂走。是吗？,您好！全部填报医学，先尽可能调剂医学，医学专业录满，会调剂到其他专业。
717,0,河南文科599分。位次1360，报贵校有希望吗,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
718,0,老师您好，我是贵州少数民族考生，想向您咨询一下，考上中山大学民族班后，如果被调剂到地质专业，上大学后，可以转到中山大学非民族班的专业吗？容易转专业吗？,您好！可以转专业，具体咨询教务处。
719,0,"老师好,高校专项理科在河南今年招多少人?",您好！可以参考http://admission.sysu.edu.cn/zs01/zs01d/53254.htm
720,0,老师您好！山东文科，高考成绩612分，省位次844，报考贵校有希望吗？,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm
721,0,"（本人通过了贵校的高水平艺术团的考试）1、请问高水平艺术团和提前批可以同时报吗？2、如果报考高水平艺术团失败，那么档案是投入“提前批""还是直接投入”第一批“呢？3、还是”提前批“平行志愿录取？请问这是什么意思？是优先录取普通考生，如果该志愿学校仍未录满，才考虑我们艺特生吗？谢...[详细]",您好！录取按提前批，艺术团，一批的前后顺序，各个批次不影响。
722,0,贵州考生，602分，1314位次，请问老师，报考贵校的概率大吗？服从调剂，理科生是否会调剂到文科的专业？,你好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm调剂只在对应科类的招生计划内调剂。
723,0,老师，您好，我是2017年高考河南理工科考生，高考成绩612，全省排名4523次，有机会上你们学校吗？,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
724,0,老师，高校专项报考的代码和我省招生考试之友上的代码一样吗？,您好！请咨询当地省招生办。
725,0,请问广东理科生考了628，省排1200，可报中大哪些专业？谢谢！,你好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/guangdong/2017n.htm
726,0,报考医学类专业且服从调剂，是只在医学大类下调剂，还是可能会被调剂到其他非医专业呢？,您好！全部报考医学类专业，尽可能在医学类调剂，不能保证不会被其他专业调剂。
727,0,河南国家专项计划考生理科610分4917名报贵校有无可能？,您好！国家贫困地区定向招生专项计划根据教育部及各省的规定实行单报志愿、单设批次、单独划线。录取分数原则上不得低于本科一批录取控制分数线。欢迎报考中山大学！
728,0,老师你好，我是2017年山东文科考生，高考成绩为616分，位次629.我想报考贵校，请问有把握吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm
729,0,今年黑龙江省文科排名多少可报贵校？文科计划中外国语言文学类包含哪些语种？专业没有标注的在哪个校区学习？,您好！参考我校往年录取http://admission.sysu.edu.cn/zs01/zs01c/heilongjiang/2017n.htm招生计划http://admission.sysu.edu.cn/zs01/zs01d/53255.htm外国语言文学类（含英语、阿拉伯语、西班牙语、朝鲜语、俄语专业）
730,0,我是广东理科考生，请问贵校招生计划中有3个民族班专业，条件是什么？只要是少数民族就可以么？户籍不在少数民族聚居区,您好！民族班资格请咨询当地省招生办。
731,0,我是青海考生，今年理科高考成绩549，排名539。想报你学校临床医学，有希望录取吗,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/qinghai/2017n.htm欢迎报考中山大学！
732,0,老师您好！请问两人分数相同时贵校依据单科的顺序是什么？谢谢老师,您好！参考排名。
733,0,请问江苏考生文科385分，排名340左右，有希望报贵校吗？平行志愿进档会退档吗？谢谢！,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/jiangsu/2017n.htm
734,0,617分，排名602报贵校把握大吗？,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm
735,0,老师您好，我是贵州的考生，今年你们学校没有对贵州投放土木工程专业，如果我有幸进去了你们学校，并且有幸获得转专业的条件我可以转到土木工程吗？我自己很喜欢土木工程，还有听说您们学校的土木工程是和香港联办的是吗？,您好！详情咨询土木工程学院。
736,0,老师您好！我是河南理科考生，618分，排名3561，请问报考贵校录取的希望大吗？如果有希望，哪些专业被录取的把握更大？谢谢老师,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
737,0,尊敬的老师，您好！我是山东理科考生，今年成绩647，省位次2587，请问报考贵校的临床医学八年制或临床医学五年制有希望吗？,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm
738,0,贵州文科考生，今年623有希望上贵校吗,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm
739,0,"老师您好，我有几个问题想向您咨询一、中大民族班在广西录取时的投档分包含民族加分吗？二、民族班的招生是放在本科一批进行招生,还是放在本科一批预科进行招生？三、民族班的学生是不是不可以转专业？可以修双专业或双学位吗？四、民族班学生的毕业证和普通生一样吗？五、民族班学生上课是和...[详细]",您好！投档咨询当地省招生办，民族班考生和普通考生一样，可以转专业，双学位，双专业，毕业证一样，和普通考生一起上课。
740,0,老师您好，我是陕西文科考生。今年的高考成绩是644分，省排名150名。我去年曾经被录取到西北大学但没有就读，且未办理退学手续。我想咨询一下是否会影响在贵校今年的录取？（陕西省招办提到，上一年度主动放弃到录取院校就读的考生将该事实计入电子档案，招生院校可以将此作为退档理由）谢谢...[详细],您好！请咨询当地省招生办。
741,0,老师，您好。我是四川少数民族自治地区的一名汉族考生，我想问一下，那个中山大学民族班是只录少数民族的学生吗？即便我是少数民族地区的？第二个问题是即便我分数到了，报了专业调配，定向调配，不能被退档，也不能录吗？还是说，调档的时候，就有除成绩外的必须是少数民族的硬性条件？像我...[详细],您好！民族班资格问题请咨询当地省招生办。
742,0,1、中大的高校专项计划专业代码和普通一批的一样嘛？2、已经在中大高校专项计划的公示名单中，成绩过一本，只要填写拟录取专业就一定会被录取嘛？,您好！代码请参考广东省报考指南，入选高校专项计划达一本，高考志愿对应位置填报中大即可录取。
743,0,您好，我是一名陕西考生，之前报了中山大学的高校专项并且最终通过了面试，但在中山大学对陕的招生计划里，高校专项类没有我当时选的专业，招生人数也和通过面试的陕西考生人数不符，对此感到疑惑。现在如果我在高校专项类填报中山大学，能不能填我原来选的专业，能不能一定被录取（过一本线...[详细],您好！高校专项计划入选考生，只要高考成绩达到所在省份一本控制线即录取，专业录取为预录取专业，只要在高考志愿对应位置填报我校即可。
744,0,1、招生专业不限考生应试外语语种；除外语类专业、核工程与核技术（中法合作办学）专业以外，其他专业主要以英语作为第一外语安排教学。请问贵校老师：高考是考德语的不影响录取的吧！还有本考生广东640分排名657位，报临床8年机会大？还是岭南学院机会大？感谢您的解答。,您好！高考德语不影响录取，往年录取参考http://admission.sysu.edu.cn/zs01/zs01c/guangdong/2017n.htm
745,0,贵校实行的是入档即取吗？今年文科在广东省招生有没有缩减呢？,您好！政审体检合格服从调剂进档不退档。
746,0,高校专项计划（农村专项）面试等一律通过，但分数差一本线3分去中大有希望么,您好！未达到一本线不予录取。
747,0,请问贵校去年临床医学（八年制）录取分数线是多少？,您好！参考http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm欢迎报考中山大学！
748,0,老师您好，我是山东理科考生，分数464，报考贵校电子信息类有把握吗？谢谢！,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm
749,0,您好我是江苏文科考生，高考373，选修A+A，排名1156，请问有希望进入贵校的英语专业吗,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/jiangsu/2017n.htm
750,0,老师你好！请问国家专项分专业录取历年分数在哪里可以看到？在官网上找了很久都没找到,您好！国家专项录取各专业计划较少，历年分数参考意义不大，故我校不提供此方面数据。欢迎报考中山大学！
751,0,上海考生，539分，排名6068，希望大吗？,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/shanghai/2017n.htm
752,0,河南文科613分，省排名678，上贵校有希望吗,您好！参考http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm欢迎报考中山大学！
753,0,今年中大民族班和普通学生有何区别颁发文凭及未来读硕有何影响,您好！入校后无区别。
754,0,"您好我是北京考生高考成绩是639分排名2165,请问:1是不是6个志愿填满后服从调剂,投档不退档?2想报电子信息类有把握录取吗?谢谢",您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/beijing/2017n.htm政审体检合格，服从调剂进档不退档！
755,0,老师你好，请问贵校往年“康复治疗学”专业的最低录取排名是多少（广东）？17年的6000名左右有希望吗？,您好！往年录取http://admission.sysu.edu.cn/zs01/zs01c/guangdong/2017n.htm，我校本科招生今年无康复治疗专业。欢迎报考中山大学！
756,0,老师您好！我是河南理科考生，618分，排名3561，请问报考贵校录取的希望大吗？如果有希望，哪些专业被录取的把握更大？谢谢老师,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
757,0,贵校在平行志愿省份进行录取时，是否设立院校级差？是否设立专业级差？,"平行志愿是无院校级差的，我校专业级差为2,1,1,1,1，具体参考我校本科招生章程http://admission.sysu.edu.cn/zs01/zs01b/53220.htm"
758,0,湖南文科631分，位次517，报考贵校有希望吗,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/hunan/2017n.htm欢迎报考中山大学！
759,0,如果拿到贵校的一本线，高考分也过一本了，身体各方面也符合要求，报考贵校一定会被录取吧？,您好！高校专项计划入选考生，只要高考成绩达到所在省份一本控制线即录取，专业录取为预录取专业，只要在高考志愿对应位置填报我校即可。
760,0,黑龙江文科考生，平行志愿，高于一批次分数线116分，想了解下提档比例，还有录取的概率，谢谢,您好！提档比例一般在1到1.05之间，往年录取参考http://admission.sysu.edu.cn/zs01/zs01c/heilongjiang/2017n.htm欢迎报考中山大学！
761,0,老师，您好！如果达到提档线，服从专业调剂的情况下是否肯定不会退档？,您好！政审体检合格，服从调剂进档不退档！！！
762,0,老师好！我是四川的一理科生，成绩651，想报考你们学校。如果服从专业调剂，需进行专业调剂时，你们是否会征求考生意见后才调剂到相应专业？,您好！我校调剂原则为，不报医学不调剂医学专业，尽量调剂至所填专业相近专业。
763,0,我是河南2017年的文科考生，高考分582分，超一本线66分，排名2970名，报考贵校录取概率多大？谢谢您！,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
764,0,广东考生，理科，609分，有机会进入岭南商学院吗,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/guangdong/2017n.htm欢迎报考中山大学！
765,0,我是河南考生，分数618，名次3563，报考贵校是否有希望,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm欢迎报考中山大学！
766,0,老师您好，请问贵校在内蒙古招收计算机科学与技术的学生吗？我在自治区排名1680，能否进贵校学习计算机类呢？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/neimenggu/2017n.htm招生计划http://admission.sysu.edu.cn/zs01/zs01d/53261.htm
767,0,江苏理科生，366分，物理化学双A，省内排名11116，可以报考贵校吗？还有关于江苏考生有降分优惠吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/jiangsu/2017n.htm，无降分
768,0,"河南考生成绩591分,位次9687,有希望上贵校的吗?",您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
769,0,555分，25533名可以护理专业吗？,您好！欢迎报考中山大学！
770,0,如果拿到贵校的一本线，成绩也考上了一本，其他都符合，报考贵校一定会录取吗？,您好！只要高考志愿在相应位置填报我校，一定录取！
771,0,山东文科考生616分，634名，报考贵校的汉语言或历史学有把握吗？学校住宿条件如何？有空调暖气吗？文科专业保研率多少？转专业或辅修有限制吗？汉语言文学和历史学在哪个校区？谢谢,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm我校住宿条件一流，有空调，南方无暖气，一般成绩前50%可申请保研，转专业等请咨询相关学院或教务处，校区专业分布参考招生计划http://admission.sysu.edu.cn/zs01/zs01d/53264.htm
772,0,尊敬的中山大学考试您好，我是贵州考生，理科611分，服从调剂，有希望上中山吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm
773,0,您好我是河北文科2017考生，想问问中山大学遇到录取分数相同（减去级差后的）时，是不是按照某些学科分数比较？如是，比较的学科顺序是什么？,您好！分数相同看排名比较。
774,0,本人江西文科考生，605分，省排508名，高出省一本线72分，请问有多大机率录取贵校（不限专业）？谢谢老师！,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/jiangxi/2017n.htm欢迎报考中山大学!
775,0,您好，我是河南理科考生，分数630，省排名2020左右，报考贵校，录取几率大吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/henan/2017n.htm
776,0,医学类的可以转专业吗,您好！转专业每年情况不同，详情咨询相关学院和教务处。
777,0,老师您好，我是陕西理科考生，614分，省排3663，有国家专项计划，有希望进贵校吗,您好！国家贫困地区定向招生专项计划根据教育部及各省的规定实行单报志愿、单设批次、单独划线。录取分数原则上不得低于本科一批录取控制分数线。欢迎报考中山大学！
778,0,河南文科考生，583分，位次2857，报国家专项有希望吗,您好！国家贫困地区定向招生专项计划根据教育部及各省的规定实行单报志愿、单设批次、单独划线。录取分数原则上不得低于本科一批录取控制分数线。欢迎报考中山大学！
779,0,请问考分614，省位次733，有希望进入贵校吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/shandong/2017n.htm
780,0,尊敬的中大老师好，咨询下：1.岭南学院拥有金融学、财政学、经济学、国际经济与贸易、保险、物流管理6个本科专业，但招生计划中是经济学类（含金融学、经济学专业）其他4个专业是不能选择对吗？2.位于珠海的国际翻译学院不设置德语、法语专业还是本次不招收？如果往这两个专业转专业需要注意...[详细],您好！体检政审合格服从调剂进档不退档，其余问题请咨询相关院系。
781,0,中山大学老师你好，我想咨询两个问题，（1）贵校今年招生章程里说明：医学类只录取填报有该类志愿的考生。假如我选了生物医学工程专业（工学），生物科学类专业（理学），它们都不属于医学类专业，如果被调剂，应该不会调剂到法医学专业吧？会调剂到中外办学核工程类吗？（2）贵校今年招生章...[详细],您好！不报医学不调剂医学，但是有可能调剂到核工程专业，我校核工程专业收费与其他工科专业一样，不是高收费专业，政审体检合格服从调剂进档不退档。欢迎报考中山大学！
782,0,老师好！1、山东理科位次2542名，647分，报考贵校有希望吗？如果报考数学类专业希望大不大？报考经济学专业会困难吗？2、因为贵校有专业级差，老师能否给我的报考提点建议呢？从经济类，数学类和计算机类中选择？万分感谢！,您好！参考往年录取http://admission.sysu.edu.cn/zs01/zs01d/53264.htm，欢迎报考中山大学！
783,0,请问贵校理科今年在山西的预估分数线，超过一本线80分是否有希望录取？,您好！我校无预估分数线！您可以参考往年录取情况http://admission.sysu.edu.cn/zs01/zs01c/shanxi/2017n.htm欢迎报考中山大学！
784,0,1、山东理科位次2542名，647分，报考贵校有希望吗？如果报考数学类专业希望大不大？报考经济学专业会困难吗？2、因为贵校有专业级差，老师能否给我的报考提点建议呢？从经济类，数学类和计算机类中选择？万分感谢！,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01d/53264.htm，欢迎报考中山大学！
785,0,2017云南理科女生638分，可以报中山临床专业吗,您好！可以参考往年录取情况http://admission.sysu.edu.cn/zs01/zs01c/yunnan/2017n.htm
786,0,贵校临床专业2017年在云南有招生计划吗,您好！有的，http://admission.sysu.edu.cn/zs01/zs01d/53271.htm
787,0,老师在陕西通过贫困专项计划今年文科超出一本线80分录取该校的可能性大吗？谢谢,您好！国家贫困地区定向招生专项计划根据教育部及各省的规定实行单报志愿、单设批次、单独划线。录取分数原则上不得低于本科一批录取控制分数线。欢迎报考中山大学！
788,0,贵州考生，611分，理科，服从调剂，全省928名，报中山有希望吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm
789,0,老师您好，我是河南考生，在贵校历年录取分数查询页面查不到国家专项计划历年录取分数，请问在哪里可以查到？谢谢。,您好！国家专项计划录取人数较少，录取分数统计无多大意义。您可以填报，不被录取不影响其他院校录取。
790,0,您好，我是2017年江西一理工类考生，分数619分，全省排名1571名，可报考贵校临床医学专业吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/jiangxi/2017n.htm
791,0,你好：我是内蒙理科考生：1、贵校录取规则？有级差吗？2、认可加分吗？按排专业认可加分吗？3、同分考生如何录取？4、各专业之间都可以转吗？有关转专业有什么规定？5、往年在内蒙的录取大约位次？,您好！录取规则参照本科招生章程http://admission.sysu.edu.cn/zs01/zs01b/53220.htm，我校有级差，认可加分，裸分安排专业，同分下加分考生优先，转专业请咨询教务处及相关学院，往年录取参考http://admission.sysu.edu.cn/zs01/zs01c/neimenggu/2017n.htm
792,0,山东理科651分，省排名2061，报考贵校有希望吗？,您好！欢迎报考中山大学！
793,0,请问，全省排名7408，报考贵校希望大吗?,您好！国家贫困地区定向招生专项计划根据教育部及各省的规定实行单报志愿、单设批次、单独划线。录取分数原则上不得低于本科一批录取控制分数线。
794,0,你好！我是重庆17级理科男生，今年高考成绩635分，位次1617位。请问有希望报考贵校吗？谢谢！,您好！可以参考http://admission.sysu.edu.cn/zs01/zs01c/index.htm欢迎报考中山大学！
795,0,老师您好！我是湖北文科一名考生，今年高考分数为614，省排名为680名，想报中山大学，但是不知道能不能上，录取概率大吗？此外，如果有幸能被录取，但是调剂到不喜欢的专业，转专业容易吗，需要什么样的条件？,您好！往年录取参考http://admission.sysu.edu.cn/zs01/zs01c/hubei/2017n.htm，转专业详情可以咨询教务处及相关学院！欢迎报考中山大学！
796,0,如果报考贵校，服从调剂，会被退档吗,您好！政审体检合格服从调剂进档不退档。
797,0,我是新疆考生，607分，报贵校录取的几率大吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/xinjiang/2017n.htm欢迎报考中山大学！
798,0,四川理科考生今年641分，通过国家专项能进贵校临床医学吗？,您好！国家贫困地区定向招生专项计划根据教育部及各省的规定实行单报志愿、单设批次、单独划线。录取分数原则上不得低于本科一批录取控制分数线。欢迎报考中山大学！
